Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
4327,Apartamento,Campo Grande,Imobiliaria,3,1,17,63,17,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,352000
4328,Apartamento,Barro,Imobiliaria,2,0,1,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,180000
4329,Apartamento,Torre,Imobiliaria,3,1,1,86,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000
4330,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,0,piscina,0,0,1,0,0,0,0,0,0,0,390000
4331,Apartamento,Boa Viagem,Imobiliaria,4,2,0,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,614419
4332,Apartamento,Boa Viagem,Imobiliaria,4,4,3,300,0,sauna e frente para o mar,0,0,0,0,0,0,0,0,1,1,2900000
4333,Casa,Cordeiro,Imobiliaria,5,3,5,253,112,churrasqueira,1,0,0,0,0,0,0,0,0,0,980000
4334,Apartamento,Boa Viagem,Imobiliaria,3,1,2,95,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,520000
4335,Casa,Cordeiro,Imobiliaria,3,1,2,160,0,nenhum,0,0,0,0,0,0,0,0,0,0,530000
4336,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,0,sauna e quadra poliesportiva,0,0,0,0,1,0,0,0,1,0,290000
4337,Apartamento,Pina,Imobiliaria,3,0,0,73,0,nenhum,0,0,0,0,0,0,0,0,0,0,410000
4338,Apartamento,Madalena,Imobiliaria,4,4,3,207,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000
4339,Apartamento,Casa Amarela,Imobiliaria,2,1,1,65,0,salao de festas,0,0,0,0,0,1,0,0,0,0,390000
4340,Apartamento,Boa Viagem,Imobiliaria,3,1,1,84,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
4341,Apartamento,Monteiro,Imobiliaria,4,4,3,200,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1290000
4342,Apartamento,Boa Viagem,Imobiliaria,5,2,2,132,0,nenhum,0,0,0,0,0,0,0,0,0,0,750000
4343,Apartamento,Boa Viagem,Imobiliaria,3,1,2,82,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,560000
4344,Apartamento,Espinheiro,Imobiliaria,4,2,5,251,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,600000
4345,Apartamento,Casa Amarela,Imobiliaria,3,1,2,77,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000
4346,Apartamento,Casa Amarela,Imobiliaria,3,0,0,66,0,nenhum,0,0,0,0,0,0,0,0,0,0,439000
4347,Apartamento,Parnamirim,Imobiliaria,2,0,0,65,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,420000
4348,Apartamento,Rosarinho,Imobiliaria,3,1,2,83,7,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,480000
4349,Apartamento,Casa Forte,Imobiliaria,4,2,2,130,0,piscina e quadra poliesportiva,0,0,1,0,1,0,0,0,0,0,850000
4350,Apartamento,Casa Forte,Imobiliaria,4,4,3,310,0,piscina e hidromassagem,0,0,1,0,0,0,0,0,0,0,1300000
4351,Apartamento,Boa Viagem,Imobiliaria,1,0,1,36,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,300000
4352,Apartamento,Boa Viagem,Imobiliaria,3,0,2,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
4353,Apartamento,Torre,Imobiliaria,3,1,1,63,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,437940
4354,Apartamento,Boa Viagem,Imobiliaria,2,1,2,56,0,salao de festas,0,0,0,0,0,1,0,0,0,0,490000
4355,Apartamento,Boa Viagem,Imobiliaria,4,3,2,160,0,frente para o mar,0,0,0,0,0,0,0,0,0,1,760000
4356,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,110,nenhum,0,0,0,0,0,0,0,0,0,0,700000
4357,Apartamento,Boa Viagem,Imobiliaria,2,0,1,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000
4358,Apartamento,Boa Viagem,Imobiliaria,3,1,1,130,0,copa,0,0,0,0,0,0,0,0,0,0,410000
4359,Apartamento,Espinheiro,Imobiliaria,1,0,1,32,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,205000
4360,Apartamento,Encruzilhada,Imobiliaria,4,4,0,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,790000
4361,Apartamento,Boa Viagem,Imobiliaria,3,1,2,125,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,660000
4362,Apartamento,Boa Viagem,Imobiliaria,3,1,2,111,92,quadra poliesportiva e salao de festas,0,0,0,0,1,1,0,0,0,0,600000
4363,Apartamento,Boa Viagem,Imobiliaria,4,2,2,123,0,nenhum,0,0,0,0,0,0,0,0,0,0,850000
4364,Casa,Casa Forte,Imobiliaria,4,3,4,300,225,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1900000
4365,Apartamento,Iputinga,Imobiliaria,3,1,1,89,10,salao de festas,0,0,0,0,0,1,0,0,0,0,250000
4366,Apartamento,Boa Viagem,Imobiliaria,3,1,2,86,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,530400
4367,Apartamento,Casa Amarela,Imobiliaria,3,2,2,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,590000
4368,Apartamento,Rosarinho,Imobiliaria,3,1,1,114,0,nenhum,0,0,0,0,0,0,0,0,0,0,350000
4369,Apartamento,Iputinga,Imobiliaria,2,1,1,56,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,230000
4370,Apartamento,Madalena,Imobiliaria,4,2,2,110,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,698000
4371,Apartamento,Madalena,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,530000
4372,Apartamento,Parnamirim,Imobiliaria,3,1,2,140,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,730000
4373,Apartamento,Setubal,Imobiliaria,3,1,1,143,0,nenhum,0,0,0,0,0,0,0,0,0,0,498000
4374,Apartamento,Casa Amarela,Imobiliaria,4,2,2,210,0,copa e quadra poliesportiva,0,0,0,0,1,0,0,0,0,0,850000
4375,Apartamento,Boa Viagem,Imobiliaria,4,2,2,160,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,950000
4376,Apartamento,Prado,Pessoa Fisica,3,1,1,67,0,nenhum,0,0,0,0,0,0,0,0,0,0,220000
4377,Apartamento,Jaqueira,Imobiliaria,4,4,4,300,0,salao de festas,0,0,0,0,0,1,0,0,0,0,2500000
4378,Apartamento,Madalena,Imobiliaria,4,3,2,168,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,850000
4379,Apartamento,Tamarineira,Imobiliaria,3,1,3,254,0,salao de festas,0,0,0,0,0,1,0,0,0,0,1300000
4380,Apartamento,Boa Viagem,Imobiliaria,4,4,3,187,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1700000
4381,Apartamento,Boa Viagem,Imobiliaria,3,1,1,160,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,690000
4382,Apartamento,Sto Amaro,Imobiliaria,4,4,3,178,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,1500000
4383,Apartamento,Boa Viagem,Imobiliaria,3,1,2,83,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000
4384,Apartamento,Madalena,Imobiliaria,2,1,2,52,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,400000
4385,Apartamento,Agua Fria,Imobiliaria,2,1,1,72,0,nenhum,0,0,0,0,0,0,0,0,0,0,155000
4386,Apartamento,Setubal,Imobiliaria,2,1,1,47,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,342900
4387,Apartamento,Boa Viagem,Imobiliaria,3,1,2,86,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,670000
4388,Apartamento,Setubal,Imobiliaria,1,0,1,52,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,250000
4389,Apartamento,Boa Viagem,Imobiliaria,4,2,0,130,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,820000
4390,Apartamento,Boa Viagem,Imobiliaria,4,1,2,136,37,nenhum,0,0,0,0,0,0,0,0,0,0,430000
4391,Apartamento,Boa Viagem,Imobiliaria,2,1,1,47,1,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,252480
4392,Apartamento,Torre,Imobiliaria,3,1,1,97,0,piscina e sala de ginastica,0,0,1,0,0,0,0,1,0,0,550000
4393,Apartamento,Boa Viagem,Imobiliaria,3,1,1,117,53,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,550000
4394,Apartamento,Boa Viagem,Imobiliaria,2,1,0,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,275000
4395,Apartamento,Boa Viagem,Imobiliaria,3,1,0,160,20,nenhum,0,0,0,0,0,0,0,0,0,0,780000
4396,Apartamento,Casa Forte,Pessoa Fisica,4,4,3,205,0,nenhum,0,0,0,0,0,0,0,0,0,0,1400000
4397,Apartamento,Ilha do Retiro,Imobiliaria,3,1,1,59,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,348000
4398,Apartamento,Boa Viagem,Imobiliaria,3,1,1,62,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,552000
4399,Apartamento,Parnamirim,Imobiliaria,3,1,1,73,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
4400,Apartamento,Gracas,Imobiliaria,4,2,2,188,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1500000
4401,Apartamento,Aflitos,Imobiliaria,4,4,0,303,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1500000
4402,Apartamento,Iputinga,Imobiliaria,3,1,1,75,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,360000
4403,Apartamento,Boa Viagem,Imobiliaria,2,1,1,52,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,350000
4404,Apartamento,Imbiribeira,Imobiliaria,3,1,1,67,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,364350
4405,Apartamento,Boa Viagem,Imobiliaria,3,1,2,94,0,piscina,0,0,1,0,0,0,0,0,0,0,550000
4406,Apartamento,Espinheiro,Imobiliaria,2,1,1,60,40,piscina e sauna,0,0,1,0,0,0,0,0,1,0,420000
4407,Apartamento,Boa Viagem,Imobiliaria,3,1,2,129,84,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,630000
4408,Apartamento,Madalena,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,610000
4409,Apartamento,Madalena,Imobiliaria,4,1,1,150,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,690000
4410,Apartamento,Encruzilhada,Imobiliaria,3,1,2,85,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,515000
4411,Apartamento,Varzea,Imobiliaria,2,1,1,53,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,304537
4412,Apartamento,Imbiribeira,Imobiliaria,3,1,1,73,12,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
4413,Apartamento,Rosarinho,Imobiliaria,3,1,2,145,0,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,395000
4414,Apartamento,Torre,Imobiliaria,3,1,2,88,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,530000
4415,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,615000
4416,Apartamento,Imbiribeira,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000
4417,Apartamento,Boa Viagem,Imobiliaria,3,1,2,127,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1100000
4418,Apartamento,Casa Amarela,Imobiliaria,3,1,1,70,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,415000
4419,Apartamento,Boa Viagem,Imobiliaria,3,1,2,106,78,piscina e sauna,0,0,1,0,0,0,0,0,1,0,540000
4420,Apartamento,Casa Forte,Imobiliaria,2,1,1,74,0,playground,0,0,0,1,0,0,0,0,0,0,380000
4421,Apartamento,Boa Viagem,Imobiliaria,4,1,2,163,0,copa,0,0,0,0,0,0,0,0,0,0,950000
4422,Apartamento,Boa Viagem,Imobiliaria,3,1,1,110,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
4423,Apartamento,Casa Amarela,Imobiliaria,3,1,1,60,0,nenhum,0,0,0,0,0,0,0,0,0,0,290000
4424,Apartamento,Torre,Imobiliaria,2,1,1,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,415000
4425,Apartamento,Casa Forte,Imobiliaria,4,2,2,176,0,nenhum,0,0,0,0,0,0,0,0,0,0,950000
4426,Apartamento,Encruzilhada,Imobiliaria,2,1,0,64,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,315000
4427,Apartamento,Boa Viagem,Imobiliaria,3,1,1,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,535000
4428,Apartamento,Boa Viagem,Imobiliaria,4,2,2,212,0,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,1200000
4429,Apartamento,Iputinga,Imobiliaria,2,1,1,55,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,290000
4430,Apartamento,Boa Viagem,Imobiliaria,3,0,1,64,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,418000
4431,Apartamento,Torreao,Imobiliaria,2,1,0,55,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
4432,Apartamento,Tamarineira,Imobiliaria,3,1,1,120,0,copa e esquina,0,0,0,0,0,0,0,0,0,0,650000
4433,Apartamento,Boa Viagem,Imobiliaria,2,0,1,65,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,330000
4434,Apartamento,Boa Viagem,Imobiliaria,4,3,2,150,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,990000
4435,Apartamento,Boa Viagem,Imobiliaria,3,1,2,75,49,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,310000
4436,Apartamento,Espinheiro,Imobiliaria,1,1,1,38,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,289000
4437,Apartamento,Boa Viagem,Imobiliaria,3,1,2,91,0,nenhum,0,0,0,0,0,0,0,0,0,0,598000
4438,Apartamento,Boa Viagem,Imobiliaria,2,1,1,53,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,500000
4439,Apartamento,Aflitos,Imobiliaria,2,1,1,55,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,493013
4440,Apartamento,Rosarinho,Imobiliaria,4,2,2,130,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,890000
4441,Apartamento,Boa Viagem,Imobiliaria,3,0,2,120,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,510000
4442,Apartamento,Boa Viagem,Imobiliaria,3,1,1,66,0,piscina,0,0,1,0,0,0,0,0,0,0,470000
4443,Apartamento,Boa Viagem,Imobiliaria,3,1,2,84,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,745000
4444,Apartamento,Aflitos,Imobiliaria,1,0,1,35,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,250000
4445,Apartamento,Madalena,Imobiliaria,3,2,0,112,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,730000
4446,Apartamento,Boa Viagem,Imobiliaria,3,1,1,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,680000
4447,Apartamento,Casa Forte,Imobiliaria,4,4,3,180,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1280000
4448,Apartamento,Casa Amarela,Imobiliaria,3,1,1,80,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,530000
4449,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,616000
4450,Apartamento,Parnamirim,Imobiliaria,4,2,2,208,0,esquina e estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,850000
4451,Apartamento,Boa Viagem,Imobiliaria,4,4,3,225,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1300000
4452,Apartamento,Boa Viagem,Imobiliaria,4,0,3,220,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,2500000
4453,Apartamento,Casa Forte,Pessoa Fisica,4,2,2,248,0,copa e salao de festas,0,0,0,0,0,1,0,0,0,0,1100000
4454,Apartamento,Madalena,Imobiliaria,3,0,0,110,0,nenhum,0,0,0,0,0,0,0,0,0,0,650000
4455,Apartamento,Boa Viagem,Imobiliaria,2,1,1,53,0,salao de festas,0,0,0,0,0,1,0,0,0,0,337000
4456,Apartamento,Gracas,Imobiliaria,2,1,1,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,430000
4457,Apartamento,Boa Viagem,Imobiliaria,3,1,1,95,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,400000
4458,Apartamento,Boa Viagem,Imobiliaria,3,1,1,130,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
4459,Apartamento,Boa Viagem,Imobiliaria,2,0,1,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000
4460,Apartamento,Casa Forte,Imobiliaria,3,1,1,71,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,390000
4461,Apartamento,Espinheiro,Imobiliaria,3,1,2,98,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,510000
4462,Apartamento,Casa Forte,Imobiliaria,4,4,5,429,161,piscina e sauna,0,0,1,0,0,0,0,0,1,0,2800000
4463,Apartamento,Boa Viagem,Imobiliaria,4,2,2,136,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,816000
4464,Apartamento,Casa Amarela,Imobiliaria,3,1,2,61,0,piscina e sala de ginastica,0,0,1,0,0,0,0,1,0,0,366700
4465,Apartamento,Parnamirim,Imobiliaria,4,2,2,156,40,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,850000
4466,Apartamento,Apipucos,Imobiliaria,4,4,3,158,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,700000
4467,Apartamento,Campo Grande,Imobiliaria,2,0,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,240000
4468,Apartamento,Casa Amarela,Imobiliaria,3,1,1,68,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,420000
4469,Apartamento,Casa Forte,Imobiliaria,2,0,1,61,0,piscina,0,0,1,0,0,0,0,0,0,0,355000
4470,Apartamento,Gracas,Imobiliaria,2,0,1,88,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,330000
4471,Apartamento,Casa Amarela,Imobiliaria,3,1,1,86,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000
4472,Casa,Boa Viagem,Imobiliaria,4,4,4,360,536,piscina,0,0,1,0,0,0,0,0,0,0,1800000
4473,Apartamento,Aflitos,Imobiliaria,2,1,2,50,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,300000
4474,Apartamento,Torre,Imobiliaria,2,1,0,43,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,315000
4475,Apartamento,Parnamirim,Imobiliaria,3,1,2,87,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,515000
4476,Apartamento,Casa Forte,Imobiliaria,3,1,1,80,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,390000
4477,Apartamento,Torre,Imobiliaria,2,0,1,52,0,nenhum,0,0,0,0,0,0,0,0,0,0,317000
4478,Apartamento,Espinheiro,Imobiliaria,3,1,2,77,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,480000
4479,Casa,Casa Amarela,Imobiliaria,6,2,3,400,0,nenhum,0,0,0,0,0,0,0,0,0,0,1600000
4480,Apartamento,Parnamirim,Imobiliaria,3,1,1,132,0,nenhum,0,0,0,0,0,0,0,0,0,0,500000
4481,Apartamento,Boa Viagem,Imobiliaria,3,1,1,58,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,345000
4482,Apartamento,Boa Viagem,Imobiliaria,2,1,0,76,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,450000
4483,Apartamento,Boa Vista,Imobiliaria,1,0,0,44,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000
4484,Apartamento,Rosarinho,Imobiliaria,3,1,1,66,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,420000
4485,Apartamento,Boa Viagem,Imobiliaria,4,4,3,170,50,churrasqueira e sauna,1,0,0,0,0,0,0,0,1,0,1260000
4486,Apartamento,Casa Amarela,Imobiliaria,3,3,2,130,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,890000
4487,Apartamento,Parnamirim,Imobiliaria,1,0,1,42,0,nenhum,0,0,0,0,0,0,0,0,0,0,289999
4488,Apartamento,Apipucos,Imobiliaria,4,4,3,174,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,1200000
4489,Apartamento,Boa Viagem,Imobiliaria,4,3,3,219,0,frente para o mar e copa,0,0,0,0,0,0,0,0,0,1,2230000
4490,Apartamento,Boa Viagem,Imobiliaria,3,1,3,76,0,nenhum,0,0,0,0,0,0,0,0,0,0,275000
4491,Apartamento,Macaxeira,Imobiliaria,3,1,1,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,280000
4492,Apartamento,Aflitos,Imobiliaria,1,0,1,40,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000
4493,Apartamento,Boa Viagem,Imobiliaria,4,2,2,136,0,piscina,0,0,1,0,0,0,0,0,0,0,900000
4494,Apartamento,Jd S Paulo,Imobiliaria,3,1,1,60,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,330000
4495,Apartamento,Encruzilhada,Imobiliaria,3,1,1,68,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,315000
4496,Apartamento,Imbiribeira,Imobiliaria,3,1,1,72,0,children care,0,0,0,0,0,0,0,0,0,0,350000
4497,Apartamento,Boa Viagem,Imobiliaria,4,2,3,192,0,copa e playground,0,0,0,1,0,0,0,0,0,0,2000000
4498,Apartamento,Boa Viagem,Imobiliaria,4,4,3,260,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,3100000
4499,Apartamento,Boa Viagem,Imobiliaria,3,0,0,155,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,500000
4500,Apartamento,Poco da Panela,Imobiliaria,3,2,2,108,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,800000
4501,Apartamento,Boa Viagem,Imobiliaria,3,1,2,120,0,salao de festas,0,0,0,0,0,1,0,0,0,0,365000
4502,Apartamento,Madalena,Imobiliaria,3,1,2,86,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,570000
4503,Apartamento,Espinheiro,Imobiliaria,3,1,1,64,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
4504,Apartamento,Gracas,Imobiliaria,3,1,1,122,0,quadra poliesportiva e salao de festas,0,0,0,0,1,1,0,0,0,0,460000
4505,Apartamento,Casa Forte,Imobiliaria,3,3,3,152,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000
4506,Apartamento,Jaqueira,Imobiliaria,5,5,4,312,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,3100000
4507,Apartamento,Setubal,Imobiliaria,4,2,2,128,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,860000
4508,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,106,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,490000
4509,Apartamento,Boa Viagem,Imobiliaria,2,1,1,55,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,450000
4510,Casa,Apipucos,Imobiliaria,3,3,5,553,1285,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,3500000
4511,Apartamento,Poco,Imobiliaria,3,1,2,85,0,piscina,0,0,1,0,0,0,0,0,0,0,495000
4512,Apartamento,Torre,Imobiliaria,3,2,2,90,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,685000
4513,Apartamento,Boa Viagem,Imobiliaria,1,0,1,27,0,salao de festas,0,0,0,0,0,1,0,0,0,0,199000
4514,Apartamento,Madalena,Imobiliaria,4,2,2,123,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,790000
4515,Apartamento,Parnamirim,Imobiliaria,4,2,2,205,0,copa e salao de festas,0,0,0,0,0,1,0,0,0,0,800000
4516,Apartamento,Monteiro,Imobiliaria,3,1,2,80,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,470000
4517,Apartamento,Boa Viagem,Imobiliaria,3,1,2,87,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,560000
4518,Apartamento,Boa Viagem,Imobiliaria,3,1,1,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,470000
4519,Apartamento,Tejipio,Imobiliaria,2,0,1,45,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,173000
4520,Apartamento,Derby,Imobiliaria,4,3,2,230,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1100000
4521,Apartamento,Boa Viagem,Imobiliaria,3,1,1,133,0,copa,0,0,0,0,0,0,0,0,0,0,950000
4522,Apartamento,Rosarinho,Imobiliaria,1,0,3,125,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,890000
4523,Apartamento,Casa Amarela,Imobiliaria,3,1,1,87,0,nenhum,0,0,0,0,0,0,0,0,0,0,420000
4524,Apartamento,Rosarinho,Imobiliaria,3,1,2,103,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,800000
4525,Apartamento,Varzea,Imobiliaria,3,1,1,88,32,nenhum,0,0,0,0,0,0,0,0,0,0,260000
4526,Apartamento,Boa Viagem,Imobiliaria,3,1,2,100,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,590000
4527,Apartamento,Boa Viagem,Imobiliaria,3,1,2,118,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,650000
4528,Apartamento,Boa Viagem,Imobiliaria,4,2,2,136,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1190000
4529,Apartamento,Boa Viagem,Imobiliaria,4,4,3,187,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,2950000
4530,Apartamento,Espinheiro,Imobiliaria,3,1,1,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,375000
4531,Apartamento,Ilha do Retiro,Imobiliaria,3,1,1,58,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,352500
4532,Apartamento,Casa Forte,Imobiliaria,3,2,2,117,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,700000
4533,Apartamento,Boa Viagem,Imobiliaria,3,1,1,110,20,salao de festas,0,0,0,0,0,1,0,0,0,0,550000
4534,Apartamento,Boa Viagem,Imobiliaria,2,0,1,82,16,nenhum,0,0,0,0,0,0,0,0,0,0,280000
4535,Apartamento,Varzea,Imobiliaria,3,1,1,80,0,playground,0,0,0,1,0,0,0,0,0,0,370000
4536,Apartamento,Madalena,Imobiliaria,3,1,1,80,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,450000
4537,Apartamento,Rosarinho,Imobiliaria,3,1,1,75,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,420000
